COUNTRY,NATIONALITY,GENDER,AGE,FREQUENCY,TIME_PERIOD,OBS_VALUE,OBS_COMMENTS,DATA STATUS,DATA SOURCES,DATA CONFIDENTIALITY
Saudi Arabia,Citzens,Male,5-9,Annual,2023,1157068,,,,
Saudi Arabia,Citzens,Male,5-9,Annual,2024,1153454,,,,
Bahrain,Non Citzens,Male,5-9,Annual,2010,12220,,,,
Bahrain,Non Citzens,Male,5-9,Annual,2011,11833,,,,
Bahrain,Non Citzens,Male,5-9,Annual,2012,8442,,,,
Bahrain,Non Citzens,Male,5-9,Annual,2013,7814,,,,
Bahrain,Non Citzens,Male,5-9,Annual,2014,11609,,,,
Bahrain,Non Citzens,Male,5-9,Annual,2015,13112,,,,
Bahrain,Non Citzens,Male,5-9,Annual,2016,12977,,,,
Bahrain,Non Citzens,Male,5-9,Annual,2017,14159,,,,
Bahrain,Non Citzens,Male,5-9,Annual,2018,14132,,,,
Bahrain,Non Citzens,Male,5-9,Annual,2019,14415,,,,
Bahrain,Non Citzens,Male,5-9,Annual,2020,14783,,,,
Bahrain,Non Citzens,Male,5-9,Annual,2021,13428,,,,
Bahrain,Non Citzens,Male,5-9,Annual,2022,15102,,,,
Bahrain,Non Citzens,Male,5-9,Annual,2023,15979,,,,
Bahrain,Non Citzens,Male,5-9,Annual,2024,16445,,,,
Kuwait,Non Citzens,Male,5-9,Annual,2010,46517,,,,
Kuwait,Non Citzens,Male,5-9,Annual,2011,49032,,,,
Kuwait,Non Citzens,Male,5-9,Annual,2012,51663,,,,
Kuwait,Non Citzens,Male,5-9,Annual,2013,54435,,,,
Kuwait,Non Citzens,Male,5-9,Annual,2014,68599,,,,
Kuwait,Non Citzens,Male,5-9,Annual,2015,80317,,,,
Kuwait,Non Citzens,Male,5-9,Annual,2016,92309,,,,
Kuwait,Non Citzens,Male,5-9,Annual,2017,98657,,,,
Kuwait,Non Citzens,Male,5-9,Annual,2018,106149,,,,
Kuwait,Non Citzens,Male,5-9,Annual,2019,105729,,,,
Kuwait,Non Citzens,Male,5-9,Annual,2020,86727,,,,
Kuwait,Non Citzens,Male,5-9,Annual,2021,76102,,,,
Kuwait,Non Citzens,Male,5-9,Annual,2022,75842,,,,
Kuwait,Non Citzens,Male,5-9,Annual,2023,77849,,,,
Kuwait,Non Citzens,Male,5-9,Annual,2024,73284,,,,
Oman,Non Citzens,Male,5-9,Annual,2010,14625,,,,
Oman,Non Citzens,Male,5-9,Annual,2011,13816,,,,
Oman,Non Citzens,Male,5-9,Annual,2012,17929,,,,
Oman,Non Citzens,Male,5-9,Annual,2013,16662,,,,
Oman,Non Citzens,Male,5-9,Annual,2014,16421,,,,
Oman,Non Citzens,Male,5-9,Annual,2015,16222,,,,
Oman,Non Citzens,Male,5-9,Annual,2016,16099,,,,
Oman,Non Citzens,Male,5-9,Annual,2017,15253,,,,
Oman,Non Citzens,Male,5-9,Annual,2018,15254,,,,
Oman,Non Citzens,Male,5-9,Annual,2019,16372,,,,
Oman,Non Citzens,Male,5-9,Annual,2020,26052,,,,
Oman,Non Citzens,Male,5-9,Annual,2021,26797,,,,
Oman,Non Citzens,Male,5-9,Annual,2022,29798,,,,
Oman,Non Citzens,Male,5-9,Annual,2023,33484,,,,
Oman,Non Citzens,Male,5-9,Annual,2024,38235,,,,
Saudi Arabia,Non Citzens,Male,5-9,Annual,2010,240934,,,,
Saudi Arabia,Non Citzens,Male,5-9,Annual,2011,248145,,,,
Saudi Arabia,Non Citzens,Male,5-9,Annual,2012,254321,,,,
Saudi Arabia,Non Citzens,Male,5-9,Annual,2013,258114,,,,
Saudi Arabia,Non Citzens,Male,5-9,Annual,2014,259809,,,,
Saudi Arabia,Non Citzens,Male,5-9,Annual,2015,290146,,,,
Saudi Arabia,Non Citzens,Male,5-9,Annual,2016,315333,,,,
Saudi Arabia,Non Citzens,Male,5-9,Annual,2017,302860,,,,
Saudi Arabia,Non Citzens,Male,5-9,Annual,2018,285967,,,,
Saudi Arabia,Non Citzens,Male,5-9,Annual,2019,274855,,,,
Saudi Arabia,Non Citzens,Male,5-9,Annual,2020,278397,,,,
Saudi Arabia,Non Citzens,Male,5-9,Annual,2021,256911,,,,
Saudi Arabia,Non Citzens,Male,5-9,Annual,2022,258552,,,,
Saudi Arabia,Non Citzens,Male,5-9,Annual,2023,259922,,,,
Saudi Arabia,Non Citzens,Male,5-9,Annual,2024,256343,,,,
Emirates,Total,Total,10-14,Annual,2010,355695.0740457979,,,,
Emirates,Total,Total,10-14,Annual,2011,372099.4972224254,,,,
Emirates,Total,Total,10-14,Annual,2012,389409.6849374891,,,,
Emirates,Total,Total,10-14,Annual,2013,406221.3290954818,,,,
Emirates,Total,Total,10-14,Annual,2014,430102.3134935099,,,,
Emirates,Total,Total,10-14,Annual,2015,453956.5266699686,,,,
Emirates,Total,Total,10-14,Annual,2016,472662.6056509539,,,,
Emirates,Total,Total,10-14,Annual,2017,479667.23265371076,,,,
Emirates,Total,Total,10-14,Annual,2018,478970.66574877134,,,,
Emirates,Total,Total,10-14,Annual,2019,481930.45622933493,,,,
Emirates,Total,Total,10-14,Annual,2020,468655.89261321333,,,,
Emirates,Total,Total,10-14,Annual,2021,499035.1659695546,,,,
Emirates,Total,Total,10-14,Annual,2022,523293.6782330746,,,,
Emirates,Total,Total,10-14,Annual,2023,553853.426816676,,,,
Emirates,Total,Total,10-14,Annual,2024,585857.8992352767,,,,
Bahrain,Total,Total,10-14,Annual,2010,75594,,,,
Bahrain,Total,Total,10-14,Annual,2011,75250,,,,
Bahrain,Total,Total,10-14,Annual,2012,69903,,,,
Bahrain,Total,Total,10-14,Annual,2013,71135,,,,
Bahrain,Total,Total,10-14,Annual,2014,79179,,,,
Bahrain,Total,Total,10-14,Annual,2015,83854,,,,
Bahrain,Total,Total,10-14,Annual,2016,85422,,,,
Bahrain,Total,Total,10-14,Annual,2017,87927,,,,
Bahrain,Total,Total,10-14,Annual,2018,89173,,,,
Bahrain,Total,Total,10-14,Annual,2019,91499,,,,
Bahrain,Total,Total,10-14,Annual,2020,93509,,,,
Bahrain,Total,Total,10-14,Annual,2021,93028,,,,
Bahrain,Total,Total,10-14,Annual,2022,94993,,,,
Bahrain,Total,Total,10-14,Annual,2023,98083,,,,
Bahrain,Total,Total,10-14,Annual,2024,100740,,,,
Gulf Cooperation Council,Total,Total,10-14,Annual,2010,3161004.074045798,,,,
Gulf Cooperation Council,Total,Total,10-14,Annual,2011,3086933.4972224254,,,,
Gulf Cooperation Council,Total,Total,10-14,Annual,2012,3095306.684937489,,,,
Gulf Cooperation Council,Total,Total,10-14,Annual,2013,3121041.329095482,,,,
Gulf Cooperation Council,Total,Total,10-14,Annual,2014,3192035.31349351,,,,
Gulf Cooperation Council,Total,Total,10-14,Annual,2015,3297016.526669969,,,,
Gulf Cooperation Council,Total,Total,10-14,Annual,2016,3405376.605650954,,,,
Gulf Cooperation Council,Total,Total,10-14,Annual,2017,3475958.232653711,,,,
Gulf Cooperation Council,Total,Total,10-14,Annual,2018,3536369.6657487713,,,,
Gulf Cooperation Council,Total,Total,10-14,Annual,2019,3618658.4562293347,,,,
Gulf Cooperation Council,Total,Total,10-14,Annual,2020,3768903.8926132135,,,,
Gulf Cooperation Council,Total,Total,10-14,Annual,2021,3852557.1659695543,,,,
Gulf Cooperation Council,Total,Total,10-14,Annual,2022,3973150.6782330745,,,,
Gulf Cooperation Council,Total,Total,10-14,Annual,2023,4080359.426816676,,,,
Gulf Cooperation Council,Total,Total,10-14,Annual,2024,13541,,,,
Kuwait,Total,Total,10-14,Annual,2010,194649,,,,
Kuwait,Total,Total,10-14,Annual,2011,203994,,,,
Kuwait,Total,Total,10-14,Annual,2012,213224,,,,
Kuwait,Total,Total,10-14,Annual,2013,222883,,,,
Kuwait,Total,Total,10-14,Annual,2014,229368,,,,
Kuwait,Total,Total,10-14,Annual,2015,239635,,,,
Kuwait,Total,Total,10-14,Annual,2016,259120,,,,
Kuwait,Total,Total,10-14,Annual,2017,272470,,,,
Kuwait,Total,Total,10-14,Annual,2018,286571,,,,
Kuwait,Total,Total,10-14,Annual,2019,290702,,,,
Kuwait,Total,Total,10-14,Annual,2020,301791,,,,
Kuwait,Total,Total,10-14,Annual,2021,303774,,,,
Kuwait,Total,Total,10-14,Annual,2022,316990,,,,
Kuwait,Total,Total,10-14,Annual,2023,314918,,,,
Kuwait,Total,Total,10-14,Annual,2024,317366,,,,
Oman,Total,Total,10-14,Annual,2010,234697,,,,
Oman,Total,Total,10-14,Annual,2011,202815,,,,
Oman,Total,Total,10-14,Annual,2012,216586,,,,
Oman,Total,Total,10-14,Annual,2013,220847,,,,
Oman,Total,Total,10-14,Annual,2014,234597,,,,
Oman,Total,Total,10-14,Annual,2015,242888,,,,
Oman,Total,Total,10-14,Annual,2016,251342,,,,
Oman,Total,Total,10-14,Annual,2017,256730,,,,
Oman,Total,Total,10-14,Annual,2018,264407,,,,
Oman,Total,Total,10-14,Annual,2019,282412,,,,
Oman,Total,Total,10-14,Annual,2020,323835,,,,
Oman,Total,Total,10-14,Annual,2021,340923,,,,
Oman,Total,Total,10-14,Annual,2022,363668,,,,
Oman,Total,Total,10-14,Annual,2023,388949,,,,
Oman,Total,Total,10-14,Annual,2024,415989,,,,
Qatar,Total,Total,10-14,Annual,2010,71289,,,,
Qatar,Total,Total,10-14,Annual,2011,71674,,,,
Qatar,Total,Total,10-14,Annual,2012,75726,,,,
Qatar,Total,Total,10-14,Annual,2013,81233,,,,
Qatar,Total,Total,10-14,Annual,2014,91122,,,,
Qatar,Total,Total,10-14,Annual,2015,96511,,,,
Qatar,Total,Total,10-14,Annual,2016,95973,,,,
Qatar,Total,Total,10-14,Annual,2017,100500,,,,
Qatar,Total,Total,10-14,Annual,2018,105472,,,,
Qatar,Total,Total,10-14,Annual,2019,110928,,,,
Qatar,Total,Total,10-14,Annual,2020,128098,,,,
Qatar,Total,Total,10-14,Annual,2021,125165,,,,
Qatar,Total,Total,10-14,Annual,2022,127792,,,,
Qatar,Total,Total,10-14,Annual,2023,133445,,,,
Qatar,Total,Total,10-14,Annual,2024,138238.1640513156,,,,
Saudi Arabia,Total,Total,10-14,Annual,2010,2229080,,,,
Saudi Arabia,Total,Total,10-14,Annual,2011,2161101,,,,
Saudi Arabia,Total,Total,10-14,Annual,2012,2130458,,,,
Saudi Arabia,Total,Total,10-14,Annual,2013,2118722,,,,
Saudi Arabia,Total,Total,10-14,Annual,2014,2127667,,,,
Saudi Arabia,Total,Total,10-14,Annual,2015,2180172,,,,
Saudi Arabia,Total,Total,10-14,Annual,2016,2240857,,,,
Saudi Arabia,Total,Total,10-14,Annual,2017,2278664,,,,
Saudi Arabia,Total,Total,10-14,Annual,2018,2311776,,,,
Saudi Arabia,Total,Total,10-14,Annual,2019,2361187,,,,
Saudi Arabia,Total,Total,10-14,Annual,2020,2453015,,,,
Saudi Arabia,Total,Total,10-14,Annual,2021,2490632,,,,
Saudi Arabia,Total,Total,10-14,Annual,2022,2546414,,,,
Saudi Arabia,Total,Total,10-14,Annual,2023,2591111,,,,
Saudi Arabia,Total,Total,10-14,Annual,2024,2640883,,,,
Emirates,Citzens,Total,10-14,Annual,2010,119766,,,,
Bahrain,Citzens,Total,10-14,Annual,2010,58211,,,,
Bahrain,Citzens,Total,10-14,Annual,2011,58382,,,,
Bahrain,Citzens,Total,10-14,Annual,2012,58311,,,,
Bahrain,Citzens,Total,10-14,Annual,2013,60097,,,,
Bahrain,Citzens,Total,10-14,Annual,2014,61439,,,,
Bahrain,Citzens,Total,10-14,Annual,2015,63914,,,,
Bahrain,Citzens,Total,10-14,Annual,2016,65244,,,,
Bahrain,Citzens,Total,10-14,Annual,2017,66608,,,,
Bahrain,Citzens,Total,10-14,Annual,2018,67920,,,,
Bahrain,Citzens,Total,10-14,Annual,2019,69337,,,,
Bahrain,Citzens,Total,10-14,Annual,2020,70454,,,,
Bahrain,Citzens,Total,10-14,Annual,2021,71346,,,,
Bahrain,Citzens,Total,10-14,Annual,2022,71200,,,,
Bahrain,Citzens,Total,10-14,Annual,2023,72904,,,,
Bahrain,Citzens,Total,10-14,Annual,2024,74145,,,,
Kuwait,Citzens,Total,10-14,Annual,2010,122688,,,,
Kuwait,Citzens,Total,10-14,Annual,2011,126758,,,,
Kuwait,Citzens,Total,10-14,Annual,2012,130395,,,,
Kuwait,Citzens,Total,10-14,Annual,2013,134026,,,,
Kuwait,Citzens,Total,10-14,Annual,2014,127887,,,,
Kuwait,Citzens,Total,10-14,Annual,2015,130171,,,,
Kuwait,Citzens,Total,10-14,Annual,2016,134883,,,,
Kuwait,Citzens,Total,10-14,Annual,2017,137735,,,,
Kuwait,Citzens,Total,10-14,Annual,2018,139858,,,,
Kuwait,Citzens,Total,10-14,Annual,2019,140127,,,,
Kuwait,Citzens,Total,10-14,Annual,2020,144429,,,,
Kuwait,Citzens,Total,10-14,Annual,2021,149149,,,,
Kuwait,Citzens,Total,10-14,Annual,2022,172018,,,,
Kuwait,Citzens,Total,10-14,Annual,2023,165888,,,,
Kuwait,Citzens,Total,10-14,Annual,2024,167282,,,,
Oman,Citzens,Total,10-14,Annual,2010,213311,,,,
Oman,Citzens,Total,10-14,Annual,2011,182359,,,,
Oman,Citzens,Total,10-14,Annual,2012,188652,,,,
Oman,Citzens,Total,10-14,Annual,2013,195357,,,,
Oman,Citzens,Total,10-14,Annual,2014,208889,,,,
Oman,Citzens,Total,10-14,Annual,2015,216927,,,,
Oman,Citzens,Total,10-14,Annual,2016,225401,,,,
Oman,Citzens,Total,10-14,Annual,2017,231981,,,,
Oman,Citzens,Total,10-14,Annual,2018,241715,,,,
Oman,Citzens,Total,10-14,Annual,2019,256773,,,,
Oman,Citzens,Total,10-14,Annual,2020,281510,,,,
Oman,Citzens,Total,10-14,Annual,2021,297620,,,,
Oman,Citzens,Total,10-14,Annual,2022,315847,,,,
Oman,Citzens,Total,10-14,Annual,2023,335295,,,,
Oman,Citzens,Total,10-14,Annual,2024,352598,,,,
Saudi Arabia,Citzens,Total,10-14,Annual,2010,1743734,,,,
Saudi Arabia,Citzens,Total,10-14,Annual,2011,1739974,,,,
Saudi Arabia,Citzens,Total,10-14,Annual,2012,1740210,,,,
Saudi Arabia,Citzens,Total,10-14,Annual,2013,1745272,,,,
Saudi Arabia,Citzens,Total,10-14,Annual,2014,1767090,,,,
Saudi Arabia,Citzens,Total,10-14,Annual,2015,1793929,,,,
Saudi Arabia,Citzens,Total,10-14,Annual,2016,1819847,,,,
Saudi Arabia,Citzens,Total,10-14,Annual,2017,1851401,,,,
Saudi Arabia,Citzens,Total,10-14,Annual,2018,1894036,,,,
Saudi Arabia,Citzens,Total,10-14,Annual,2019,1944609,,,,
Saudi Arabia,Citzens,Total,10-14,Annual,2020,2002564,,,,
Saudi Arabia,Citzens,Total,10-14,Annual,2021,2056243,,,,
Saudi Arabia,Citzens,Total,10-14,Annual,2022,2100003,,,,
Saudi Arabia,Citzens,Total,10-14,Annual,2023,2140081,,,,
Saudi Arabia,Citzens,Total,10-14,Annual,2024,2178287,,,,
Bahrain,Non Citzens,Total,10-14,Annual,2010,17383,,,,
Bahrain,Non Citzens,Total,10-14,Annual,2011,16868,,,,
Bahrain,Non Citzens,Total,10-14,Annual,2012,11592,,,,
Bahrain,Non Citzens,Total,10-14,Annual,2013,11038,,,,
Bahrain,Non Citzens,Total,10-14,Annual,2014,17740,,,,
Bahrain,Non Citzens,Total,10-14,Annual,2015,19940,,,,
Bahrain,Non Citzens,Total,10-14,Annual,2016,20178,,,,
Bahrain,Non Citzens,Total,10-14,Annual,2017,21319,,,,
Bahrain,Non Citzens,Total,10-14,Annual,2018,21253,,,,
Bahrain,Non Citzens,Total,10-14,Annual,2019,22162,,,,
Bahrain,Non Citzens,Total,10-14,Annual,2020,23055,,,,
Bahrain,Non Citzens,Total,10-14,Annual,2021,21682,,,,
Bahrain,Non Citzens,Total,10-14,Annual,2022,23793,,,,
Bahrain,Non Citzens,Total,10-14,Annual,2023,25179,,,,
Bahrain,Non Citzens,Total,10-14,Annual,2024,26595,,,,
Kuwait,Non Citzens,Total,10-14,Annual,2010,71961,,,,
Kuwait,Non Citzens,Total,10-14,Annual,2011,77236,,,,
Kuwait,Non Citzens,Total,10-14,Annual,2012,82829,,,,
Kuwait,Non Citzens,Total,10-14,Annual,2013,88857,,,,
Kuwait,Non Citzens,Total,10-14,Annual,2014,101481,,,,
Kuwait,Non Citzens,Total,10-14,Annual,2015,109464,,,,
Kuwait,Non Citzens,Total,10-14,Annual,2016,124237,,,,
Kuwait,Non Citzens,Total,10-14,Annual,2017,134735,,,,
Kuwait,Non Citzens,Total,10-14,Annual,2018,146713,,,,
Kuwait,Non Citzens,Total,10-14,Annual,2019,150575,,,,
Kuwait,Non Citzens,Total,10-14,Annual,2020,157362,,,,
Kuwait,Non Citzens,Total,10-14,Annual,2021,154625,,,,
Kuwait,Non Citzens,Total,10-14,Annual,2022,144972,,,,
Kuwait,Non Citzens,Total,10-14,Annual,2023,149030,,,,
Kuwait,Non Citzens,Total,10-14,Annual,2024,150084,,,,
Oman,Non Citzens,Total,10-14,Annual,2010,21386,,,,
Oman,Non Citzens,Total,10-14,Annual,2011,20456,,,,
Oman,Non Citzens,Total,10-14,Annual,2012,27934,,,,
Oman,Non Citzens,Total,10-14,Annual,2013,25490,,,,
Oman,Non Citzens,Total,10-14,Annual,2014,25708,,,,
Oman,Non Citzens,Total,10-14,Annual,2015,25961,,,,
Oman,Non Citzens,Total,10-14,Annual,2016,25941,,,,
Oman,Non Citzens,Total,10-14,Annual,2017,24749,,,,
Oman,Non Citzens,Total,10-14,Annual,2018,22692,,,,
Oman,Non Citzens,Total,10-14,Annual,2019,25639,,,,
Oman,Non Citzens,Total,10-14,Annual,2020,42325,,,,
Oman,Non Citzens,Total,10-14,Annual,2021,43303,,,,
Oman,Non Citzens,Total,10-14,Annual,2022,47821,,,,
Oman,Non Citzens,Total,10-14,Annual,2023,53654,,,,
Oman,Non Citzens,Total,10-14,Annual,2024,63391,,,,
Saudi Arabia,Non Citzens,Total,10-14,Annual,2010,485346,,,,
Saudi Arabia,Non Citzens,Total,10-14,Annual,2011,421127,,,,
Saudi Arabia,Non Citzens,Total,10-14,Annual,2012,390248,,,,
Saudi Arabia,Non Citzens,Total,10-14,Annual,2013,373450,,,,
Saudi Arabia,Non Citzens,Total,10-14,Annual,2014,360577,,,,
Saudi Arabia,Non Citzens,Total,10-14,Annual,2015,386243,,,,
Saudi Arabia,Non Citzens,Total,10-14,Annual,2016,421010,,,,
Saudi Arabia,Non Citzens,Total,10-14,Annual,2017,427263,,,,
Saudi Arabia,Non Citzens,Total,10-14,Annual,2018,417740,,,,
Saudi Arabia,Non Citzens,Total,10-14,Annual,2019,416578,,,,
Saudi Arabia,Non Citzens,Total,10-14,Annual,2020,450451,,,,
Saudi Arabia,Non Citzens,Total,10-14,Annual,2021,434389,,,,
Saudi Arabia,Non Citzens,Total,10-14,Annual,2022,446411,,,,
Saudi Arabia,Non Citzens,Total,10-14,Annual,2023,451030,,,,
Saudi Arabia,Non Citzens,Total,10-14,Annual,2024,462596,,,,
Emirates,Total,Female,10-14,Annual,2010,174180.7999179815,,,,
Emirates,Total,Female,10-14,Annual,2011,182605.46847461947,,,,
Emirates,Total,Female,10-14,Annual,2012,191743.94954274804,,,,
Emirates,Total,Female,10-14,Annual,2013,199207.41890860331,,,,
Emirates,Total,Female,10-14,Annual,2014,210996.20146126655,,,,
Emirates,Total,Female,10-14,Annual,2015,222781.98050155785,,,,
Emirates,Total,Female,10-14,Annual,2016,232174.83713951567,,,,
Emirates,Total,Female,10-14,Annual,2017,235794.48082545382,,,,
Emirates,Total,Female,10-14,Annual,2018,235856.39008167727,,,,
Emirates,Total,Female,10-14,Annual,2019,237620.7627319974,,,,
Emirates,Total,Female,10-14,Annual,2020,231144.21704562998,,,,
Emirates,Total,Female,10-14,Annual,2021,246843.30798201865,,,,
Emirates,Total,Female,10-14,Annual,2022,258399.0741909447,,,,
Emirates,Total,Female,10-14,Annual,2023,272922.6192750189,,,,
Emirates,Total,Female,10-14,Annual,2024,288826.8603061017,,,,
Bahrain,Total,Female,10-14,Annual,2010,36737,,,,
Bahrain,Total,Female,10-14,Annual,2011,36578,,,,
Bahrain,Total,Female,10-14,Annual,2012,33917,,,,
Bahrain,Total,Female,10-14,Annual,2013,34544,,,,
Bahrain,Total,Female,10-14,Annual,2014,38476,,,,
Bahrain,Total,Female,10-14,Annual,2015,40843,,,,
Bahrain,Total,Female,10-14,Annual,2016,41700,,,,
Bahrain,Total,Female,10-14,Annual,2017,43138,,,,
Bahrain,Total,Female,10-14,Annual,2018,43739,,,,
Bahrain,Total,Female,10-14,Annual,2019,44879,,,,
Bahrain,Total,Female,10-14,Annual,2020,45767,,,,
Bahrain,Total,Female,10-14,Annual,2021,45503,,,,
Bahrain,Total,Female,10-14,Annual,2022,46415,,,,
Bahrain,Total,Female,10-14,Annual,2023,48063,,,,
Bahrain,Total,Female,10-14,Annual,2024,49554,,,,
Gulf Cooperation Council,Total,Female,10-14,Annual,2010,1474208.7999179815,,,,
Gulf Cooperation Council,Total,Female,10-14,Annual,2011,1457118.4684746196,,,,
Gulf Cooperation Council,Total,Female,10-14,Annual,2012,1473062.949542748,,,,
Gulf Cooperation Council,Total,Female,10-14,Annual,2013,1493279.4189086033,,,,
Gulf Cooperation Council,Total,Female,10-14,Annual,2014,1537045.2014612665,,,,
Gulf Cooperation Council,Total,Female,10-14,Annual,2015,1581750.9805015577,,,,
Gulf Cooperation Council,Total,Female,10-14,Annual,2016,1633854.8371395157,,,,
Gulf Cooperation Council,Total,Female,10-14,Annual,2017,1678196.4808254538,,,,
Gulf Cooperation Council,Total,Female,10-14,Annual,2018,1710667.3900816771,,,,
Gulf Cooperation Council,Total,Female,10-14,Annual,2019,1756582.7627319973,,,,
Gulf Cooperation Council,Total,Female,10-14,Annual,2020,1836566.2170456299,,,,
Gulf Cooperation Council,Total,Female,10-14,Annual,2021,1881422.3079820187,,,,
Gulf Cooperation Council,Total,Female,10-14,Annual,2022,1948628.0741909447,,,,
Gulf Cooperation Council,Total,Female,10-14,Annual,2023,2006239.619275019,,,,
Gulf Cooperation Council,Total,Female,10-14,Annual,2024,2069905.6014857728,,,,
Kuwait,Total,Female,10-14,Annual,2010,93982,,,,
Kuwait,Total,Female,10-14,Annual,2011,99130,,,,
Kuwait,Total,Female,10-14,Annual,2012,104359,,,,
Kuwait,Total,Female,10-14,Annual,2013,109882,,,,
Kuwait,Total,Female,10-14,Annual,2014,111029,,,,
Kuwait,Total,Female,10-14,Annual,2015,110423,,,,
Kuwait,Total,Female,10-14,Annual,2016,119075,,,,
Kuwait,Total,Female,10-14,Annual,2017,122718,,,,
Kuwait,Total,Female,10-14,Annual,2018,127302,,,,
Kuwait,Total,Female,10-14,Annual,2019,129882,,,,
Kuwait,Total,Female,10-14,Annual,2020,135031,,,,
Kuwait,Total,Female,10-14,Annual,2021,138407,,,,
Kuwait,Total,Female,10-14,Annual,2022,154099,,,,
Kuwait,Total,Female,10-14,Annual,2023,153903,,,,
Kuwait,Total,Female,10-14,Annual,2024,155373,,,,
Oman,Total,Female,10-14,Annual,2010,114379,,,,
Oman,Total,Female,10-14,Annual,2011,98244,,,,
Oman,Total,Female,10-14,Annual,2012,105301,,,,
Oman,Total,Female,10-14,Annual,2013,107711,,,,
Oman,Total,Female,10-14,Annual,2014,114856,,,,
Oman,Total,Female,10-14,Annual,2015,119096,,,,
Oman,Total,Female,10-14,Annual,2016,123209,,,,
Oman,Total,Female,10-14,Annual,2017,125870,,,,
Oman,Total,Female,10-14,Annual,2018,129713,,,,
Oman,Total,Female,10-14,Annual,2019,138376,,,,
Oman,Total,Female,10-14,Annual,2020,158867,,,,
Oman,Total,Female,10-14,Annual,2021,167432,,,,
Oman,Total,Female,10-14,Annual,2022,178272,,,,
Oman,Total,Female,10-14,Annual,2023,190887,,,,
Oman,Total,Female,10-14,Annual,2024,203890,,,,
Qatar,Total,Female,10-14,Annual,2010,34797,,,,
Qatar,Total,Female,10-14,Annual,2011,34787,,,,
Qatar,Total,Female,10-14,Annual,2012,36758,,,,
Qatar,Total,Female,10-14,Annual,2013,39687,,,,
Qatar,Total,Female,10-14,Annual,2014,44428,,,,
Qatar,Total,Female,10-14,Annual,2015,46886,,,,
Qatar,Total,Female,10-14,Annual,2016,46994,,,,
Qatar,Total,Female,10-14,Annual,2017,49670,,,,
Qatar,Total,Female,10-14,Annual,2018,51614,,,,
Qatar,Total,Female,10-14,Annual,2019,54291,,,,
Qatar,Total,Female,10-14,Annual,2020,62601,,,,
Qatar,Total,Female,10-14,Annual,2021,60706,,,,
Qatar,Total,Female,10-14,Annual,2022,62414,,,,
Qatar,Total,Female,10-14,Annual,2023,65159,,,,
Qatar,Total,Female,10-14,Annual,2024,72043.74117967118,,,,
Saudi Arabia,Total,Female,10-14,Annual,2010,1020133,,,,
Saudi Arabia,Total,Female,10-14,Annual,2011,1005774,,,,
Saudi Arabia,Total,Female,10-14,Annual,2012,1000984,,,,
Saudi Arabia,Total,Female,10-14,Annual,2013,1002248,,,,
Saudi Arabia,Total,Female,10-14,Annual,2014,1017260,,,,
Saudi Arabia,Total,Female,10-14,Annual,2015,1041721,,,,
Saudi Arabia,Total,Female,10-14,Annual,2016,1070702,,,,
Saudi Arabia,Total,Female,10-14,Annual,2017,1101006,,,,
Saudi Arabia,Total,Female,10-14,Annual,2018,1122443,,,,
Saudi Arabia,Total,Female,10-14,Annual,2019,1151534,,,,
Saudi Arabia,Total,Female,10-14,Annual,2020,1203156,,,,
Saudi Arabia,Total,Female,10-14,Annual,2021,1222531,,,,
Saudi Arabia,Total,Female,10-14,Annual,2022,1249029,,,,
Saudi Arabia,Total,Female,10-14,Annual,2023,1275305,,,,
Saudi Arabia,Total,Female,10-14,Annual,2024,1300218,,,,
Emirates,Citzens,Female,10-14,Annual,2010,57923,,,,
Bahrain,Citzens,Female,10-14,Annual,2010,28349,,,,
Bahrain,Citzens,Female,10-14,Annual,2011,28397,,,,
Bahrain,Citzens,Female,10-14,Annual,2012,28304,,,,
Bahrain,Citzens,Female,10-14,Annual,2013,29206,,,,
Bahrain,Citzens,Female,10-14,Annual,2014,29890,,,,
Bahrain,Citzens,Female,10-14,Annual,2015,31127,,,,
Bahrain,Citzens,Female,10-14,Annual,2016,31912,,,,
Bahrain,Citzens,Female,10-14,Annual,2017,32646,,,,
Bahrain,Citzens,Female,10-14,Annual,2018,33235,,,,
Bahrain,Citzens,Female,10-14,Annual,2019,33942,,,,
Bahrain,Citzens,Female,10-14,Annual,2020,34439,,,,
Bahrain,Citzens,Female,10-14,Annual,2021,34921,,,,
Bahrain,Citzens,Female,10-14,Annual,2022,34907,,,,
Bahrain,Citzens,Female,10-14,Annual,2023,35763,,,,
Bahrain,Citzens,Female,10-14,Annual,2024,36194,,,,
Kuwait,Citzens,Female,10-14,Annual,2010,59750,,,,
Kuwait,Citzens,Female,10-14,Annual,2011,61663,,,,
Kuwait,Citzens,Female,10-14,Annual,2012,63433,,,,
Kuwait,Citzens,Female,10-14,Annual,2013,65177,,,,
Kuwait,Citzens,Female,10-14,Annual,2014,62600,,,,
Kuwait,Citzens,Female,10-14,Annual,2015,63914,,,,
Kuwait,Citzens,Female,10-14,Annual,2016,66053,,,,
Kuwait,Citzens,Female,10-14,Annual,2017,67506,,,,
Kuwait,Citzens,Female,10-14,Annual,2018,68465,,,,
Kuwait,Citzens,Female,10-14,Annual,2019,68709,,,,
Kuwait,Citzens,Female,10-14,Annual,2020,70558,,,,
Kuwait,Citzens,Female,10-14,Annual,2021,73159,,,,
Kuwait,Citzens,Female,10-14,Annual,2022,83914,,,,
