Country,Country,Track,Track,Indicator,Indicator,Citizen,Citizen,Sex,Sex,Units,Frequency,Frequency,TIME_PERIOD,OBS_VALUE
KN_TTL,GCC,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2013,31714
KN_TTL,GCC,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2014,37141
KN_TTL,GCC,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2015,43116
KN_TTL,GCC,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2016,53942
KN_TTL,GCC,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2017,59133
KN_TTL,GCC,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2018,63695
KN_TTL,GCC,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2019,68902
KN_TTL,GCC,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2020,72596
KN_TTL,GCC,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2021,77325
KN_TTL,GCC,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2022,84807
KN_TTL,GCC,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2023,93038
KN_TTL,GCC,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2024,103180
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2000,1838
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2001,2405
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2002,3336
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2003,4230
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2004,5167
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2005,6406
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2006,7391
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2007,8295
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2008,9305
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2009,9999
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2010,11661
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2011,12641
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2012,13844
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2013,15117
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2014,18156
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2015,20217
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2016,22323
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2017,24538
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2018,26101
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2019,28495
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2020,30615
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2021,31173
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2022,33508
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2023,36753
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2024,40982
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2000,1553
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2001,1762
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2002,1982
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2003,2276
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2004,2694
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2005,3195
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2006,3751
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2007,4366
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2008,5053
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2009,5453
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2010,6084
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2011,10231
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2012,10989
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2013,12107
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2014,14057
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2015,16287
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2016,20053
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2017,21604
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2018,23340
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2019,24468
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2020,25028
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2021,25891
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2022,26622
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2023,27246
BH,Kingdom of Bahrain,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2024,27984
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2000,26
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2001,37
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2002,61
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2003,48
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2004,85
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2005,74
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2006,355
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2007,301
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2008,494
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2009,0
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2010,0
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2011,0
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2012,494
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2013,494
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2014,494
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2015,1900
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2016,2137
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2017,2495
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2018,2781
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2019,3121
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2020,3147
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2021,4029
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2022,5473
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2023,7921
SA,Kingdom of Saudi Arabia,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2024,11094
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2000,439
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2001,512
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2002,568
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2003,634
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2004,716
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2005,819
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2006,959
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2007,1159
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2008,1433
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2009,1679
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2010,1994
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2011,2322
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2012,2718
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2013,3116
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2014,3450
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2015,3883
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2016,4540
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2017,4876
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2018,5162
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2019,5380
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2020,5831
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2021,7518
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2022,9231
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2023,10494
OM,Sultanate of Oman,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2024,11933
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2000,63
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2001,83
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2002,117
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2003,148
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2004,198
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2005,199
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2006,241
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2007,239
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2008,252
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2009,256
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2010,0
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2011,0
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2012,256
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2013,256
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2014,256
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2015,0
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2016,3967
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2017,4458
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2018,4833
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2019,5102
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_TTL,Total,KN_T,Total,Number,A,Annual,2020,5247
