Dataflow,GCCSTAT.PSS:DF_Common_Market_Tables(1.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dataflow Name,Common Market Tables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DataStructure,GCCSTAT.PSS:DSD_Common_Market_Tables(1.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DataStructure Name,Common Market Tables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units,Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency Name,Annual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,Country Name,Track,Track Name,Indicator,Indicator Name,Citizen,Citizen Name,Sex,Sex Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
KW,State of Kuwait,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_N4,Omani,KN_T,Total,,,,,,,,,,,,,,,,,348,350,347,338,329,348,,
KW,State of Kuwait,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_N5,Qatari,KN_T,Total,,,,,,,,,,,,,,,,,47,44,46,48,44,51,,
KW,State of Kuwait,T5,Economic Activities,KN_A15,No. of GCC Banks in other Member States,KN_N1,Emirati,KN_T,Total,,,,,,,,,,,,,,,,,3,3,3,3,3,3,,
KW,State of Kuwait,T5,Economic Activities,KN_A15,No. of GCC Banks in other Member States,KN_N2,Bahraini,KN_T,Total,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,
KW,State of Kuwait,T5,Economic Activities,KN_A15,No. of GCC Banks in other Member States,KN_N3,Saudi,KN_T,Total,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,
KW,State of Kuwait,T5,Economic Activities,KN_A15,No. of GCC Banks in other Member States,KN_N4,Omani,KN_T,Total,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,
KW,State of Kuwait,T5,Economic Activities,KN_A15,No. of GCC Banks in other Member States,KN_N5,Qatari,KN_T,Total,,,,,,,,,,,,,,,,,2,2,2,2,2,2,,
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_N2,Bahraini,KN_T,Total,,,,,,,,,,,,,,,,,3146,3364,3535,3795,4126,4126,,
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_N3,Saudi,KN_T,Total,,,,,,,,,,,,,,,,,9288,10395,11351,12366,13227,13227,,
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_N4,Omani,KN_T,Total,,,,,,,,,,,,,,,,,4427,4791,4980,5597,6046,6046,,
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_N5,Qatari,KN_T,Total,,,,,,,,,,,,,,,,,1840,2049,2058,2061,2075,2075,,
AE,United Arab Emirates,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_N6,Kuwaiti,KN_T,Total,,,,,,,,,,,,,,,,,3622,3939,4177,4676,5141,5141,,
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_N1,Emirati,KN_T,Total,,,,,,,,,,,,,,,,,78,112,123,127,130,136,,
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_N2,Bahraini,KN_T,Total,,,,,,,,,,,,,,,,,95,180,229,257,280,312,,
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_N3,Saudi,KN_T,Total,,,,,,,,,,,,,,,,,225,365,413,445,478,518,,
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_N4,Omani,KN_T,Total,,,,,,,,,,,,,,,,,58,185,351,489,531,700,,
QA,State of Qatar,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_N6,Kuwaiti,KN_T,Total,,,,,,,,,,,,,,,,,50,117,233,336,395,475,,
KW,State of Kuwait,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_N1,Emirati,KN_T,Total,,,,,,,,,,,,,,,,,61,73,86,119,152,152,,
KW,State of Kuwait,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_N2,Bahraini,KN_T,Total,,,,,,,,,,,,,,,,,116,144,175,248,288,288,,
KW,State of Kuwait,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_N3,Saudi,KN_T,Total,,,,,,,,,,,,,,,,,698,885,1146,1857,2156,2156,,
KW,State of Kuwait,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_N4,Omani,KN_T,Total,,,,,,,,,,,,,,,,,36,44,50,83,99,99,,
KW,State of Kuwait,T5,Economic Activities,KN_A14,Total No. of Licences Granted to GCC Citizens to Practice Economic Activities in other Member  States (Cumulative),KN_N5,Qatari,KN_T,Total,,,,,,,,,,,,,,,,,11,16,21,29,33,33,,
AE,United Arab Emirates,T3,Social Insurance,KN_A5,Total No. of GCC Citizens included in Social Security in other Member States,KN_N5,Qatari,KN_T,Total,,,,,,,,,,,,4,3,9,5,6,11,,50,50,13,12,,
AE,United Arab Emirates,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N2,Bahraini,KN_T,Total,,,,,,,,,,,3,3,3,3,3,4,3,4,484,312,237,237,,
AE,United Arab Emirates,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N3,Saudi,KN_T,Total,,,,,,,,,,,232,205,274,338,366,347,331,325,764,733,422,422,,
AE,United Arab Emirates,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N4,Omani,KN_T,Total,,,,,,,,,,,211,215,197,315,291,264,243,301,524,444,332,332,,
AE,United Arab Emirates,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N5,Qatari,KN_T,Total,,,,,,,,,,,75,142,130,223,237,216,160,115,156,113,82,82,,
AE,United Arab Emirates,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N6,Kuwaiti,KN_T,Total,,,,,,,,,,,1631,1714,1967,2220,2874,2709,2438,2365,2819,2554,1369,1369,,
BH,Kingdom of Bahrain,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N1,Emirati,KN_T,Total,,,,,,,,,,,46,37,22,77,86,35,556,215,760,258,56,158,,
BH,Kingdom of Bahrain,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N3,Saudi,KN_T,Total,,,,,,,,,,,159,303,309,254,379,235,1673,542,566,526,158,473,,
BH,Kingdom of Bahrain,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N4,Omani,KN_T,Total,,,,,,,,,,,7,13,19,15,19,5,74,11,18,14,3,10,,
BH,Kingdom of Bahrain,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N5,Qatari,KN_T,Total,,,,,,,,,,,63,359,69,111,118,72,908,154,92,40,23,120,,
BH,Kingdom of Bahrain,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N6,Kuwaiti,KN_T,Total,,,,,,,,,,,176,477,125,172,1552,231,3087,1926,588,810,574,793,,
SA,Kingdom of Saudi Arabia,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N1,Emirati,KN_T,Total,,,,,,,,,,,23,3,27,55,83,76,93,138,118,118,118,118,,
SA,Kingdom of Saudi Arabia,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N2,Bahraini,KN_T,Total,,,,,,,,,,,45,5,83,128,110,194,209,264,114,114,114,114,,
SA,Kingdom of Saudi Arabia,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N4,Omani,KN_T,Total,,,,,,,,,,,2,,1,7,8,15,,7,15,15,15,15,,
SA,Kingdom of Saudi Arabia,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N5,Qatari,KN_T,Total,,,,,,,,,,,50,5,50,182,250,324,280,219,34,34,34,34,,
SA,Kingdom of Saudi Arabia,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N6,Kuwaiti,KN_T,Total,,,,,,,,,,,699,148,535,1590,2228,1908,1309,1593,1021,1021,1021,1021,,
OM,Sultanate of Oman,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N1,Emirati,KN_T,Total,,,,,,,,,,,2277,2140,1748,1147,895,901,425,434,582,304,212,480,,
OM,Sultanate of Oman,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N2,Bahraini,KN_T,Total,,,,,,,,,,,142,87,131,110,93,112,84,95,71,76,40,52,,
OM,Sultanate of Oman,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N3,Saudi,KN_T,Total,,,,,,,,,,,29,31,83,79,253,99,62,59,87,33,7,55,,
OM,Sultanate of Oman,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N5,Qatari,KN_T,Total,,,,,,,,,,,167,117,209,253,256,105,55,96,213,144,29,68,,
OM,Sultanate of Oman,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N6,Kuwaiti,KN_T,Total,,,,,,,,,,,1556,971,1502,1632,1617,1042,481,526,443,318,109,175,,
QA,State of Qatar,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N1,Emirati,KN_T,Total,,,,,,,,,,,39,72,55,55,53,110,72,110,66,75,107,126,,
QA,State of Qatar,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N2,Bahraini,KN_T,Total,,,,,,,,,,,29,36,50,50,40,161,55,29,56,20,45,53,,
QA,State of Qatar,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N3,Saudi,KN_T,Total,,,,,,,,,,,55,83,67,67,40,42,85,120,40,120,55,41,,
QA,State of Qatar,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N4,Omani,KN_T,Total,,,,,,,,,,,4,2,5,5,17,15,20,13,40,16,11,14,,
QA,State of Qatar,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N6,Kuwaiti,KN_T,Total,,,,,,,,,,,14,13,22,22,34,32,18,26,27,29,52,10,,
KW,State of Kuwait,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N1,Emirati,KN_T,Total,,,,,,,,,,,6,17,7,4,1,7,13,3,6,7,5,5,,
KW,State of Kuwait,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N2,Bahraini,KN_T,Total,,,,,,,,,,,5,6,7,24,8,9,16,40,8,20,7,7,,
KW,State of Kuwait,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N3,Saudi,KN_T,Total,,,,,,,,,,,259,278,110,178,106,129,123,124,179,114,129,129,,
KW,State of Kuwait,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N4,Omani,KN_T,Total,,,,,,,,,,,2,5,5,4,,3,,2,1,3,2,2,,
KW,State of Kuwait,T6,Ownership of property,KN_A12,No. of GCC Citizens Owning Real Estate in other Member States,KN_N5,Qatari,KN_T,Total,,,,,,,,,,,2,8,2,8,5,5,9,1,6,6,2,2,,
KW,State of Kuwait,T6,Ownership of property,KN_A13,Total No. of GCC Citizens Owning Real Estate  in other Member States up to 2016 (Cumulative),KN_N1,Emirati,KN_T,Total,,,,,,,,,,,19,36,43,45,46,53,66,69,75,82,87,87,,
KW,State of Kuwait,T6,Ownership of property,KN_A13,Total No. of GCC Citizens Owning Real Estate  in other Member States up to 2016 (Cumulative),KN_N2,Bahraini,KN_T,Total,,,,,,,,,,,44,50,57,68,76,85,94,134,142,162,169,169,,
KW,State of Kuwait,T6,Ownership of property,KN_A13,Total No. of GCC Citizens Owning Real Estate  in other Member States up to 2016 (Cumulative),KN_N3,Saudi,KN_T,Total,,,,,,,,,,,478,756,866,914,999,1128,1232,1356,1535,1649,1778,1778,,
KW,State of Kuwait,T6,Ownership of property,KN_A13,Total No. of GCC Citizens Owning Real Estate  in other Member States up to 2016 (Cumulative),KN_N4,Omani,KN_T,Total,,,,,,,,,,,13,18,23,26,26,29,29,31,32,35,37,37,,
KW,State of Kuwait,T6,Ownership of property,KN_A13,Total No. of GCC Citizens Owning Real Estate  in other Member States up to 2016 (Cumulative),KN_N5,Qatari,KN_T,Total,,,,,,,,,,,13,21,23,27,30,35,44,45,51,57,59,59,,
KN_TTL,GCC,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,21340,21471,21490,20957,21107,17986,19743,19245,19149,18708,18795,18560,19894,20245,21300,19709,21182,20411,20363,20467,19885,19274,,
KN_TTL,GCC,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,20780,21190,21480,20973,22106,18953,19939,19732,20102,19212,19399,19429,19947,20374,21420,20840,21297,20992,21130,20896,20687,20099,,
KN_TTL,GCC,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,10848,10740,9983,9682,10251,9619,9376,8989,8761,8229,8358,8393,8474,8894,9284,9125,9601,9516,9947,9223,8553,8438,,
KN_TTL,GCC,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,10055,10196,9392,9291,9975,9370,9144,8940,8857,8474,8465,8447,8764,9173,9631,9682,9928,9869,10403,9449,8827,8733,,
KN_TTL,GCC,T10,Health and Education,KN_A7,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Intermediate  Level,KN_TTL,Total,KN_M,Male,6465,6549,7197,6961,6982,4824,6820,6834,6922,6410,6412,6228,6307,6401,6374,6025,6368,6221,5759,6101,6117,5763,,
KN_TTL,GCC,T10,Health and Education,KN_A7,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Intermediate  Level,KN_TTL,Total,KN_F,Female,6015,6077,7119,6646,6573,5323,6661,6607,6737,6340,6447,6329,6273,6372,6439,6206,6392,6350,5882,6252,6319,6078,,
KN_TTL,GCC,T10,Health and Education,KN_A8,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Secondary  Level,KN_TTL,Total,KN_M,Male,4027,4182,4310,4314,3874,3543,3547,3422,3466,4069,4025,3939,5113,4950,5642,4559,5213,4674,4657,5143,5215,5073,,
KN_TTL,GCC,T10,Health and Education,KN_A8,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Secondary  Level,KN_TTL,Total,KN_F,Female,4710,4917,4969,5036,5558,4260,4134,4185,4508,4398,4487,4653,4910,4829,5350,4952,4977,4773,4845,5195,5541,5288,,
KN_TTL,GCC,T10,Health and Education,KN_A10,Total No. of GCC Students in Higher Education - Governmental Institutions  in other Member States,KN_TTL,Total,KN_M,Male,1024,992,1367,1900,2890,3018,1094,961,1087,1248,1269,1388,1592,2263,2571,2003,1883,1767,1880,3304,3260,3255,,
KN_TTL,GCC,T10,Health and Education,KN_A10,Total No. of GCC Students in Higher Education - Governmental Institutions  in other Member States,KN_TTL,Total,KN_F,Female,2172,2246,2356,2612,2974,3279,2455,1819,1945,2129,2208,2034,2434,2576,4213,4261,3415,3525,4000,6257,6806,8552,,
AE,United Arab Emirates,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N2,Bahraini,KN_T,Total,2793,24598,89905,112974,131497,131263,110773,127926.4459,147736.1412,131538.9071,151908,181402,210432,208205,202317,224724,242901,224861,255182.5581,285504.1161,63181.57202,63181.57202,,
AE,United Arab Emirates,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N3,Saudi,KN_T,Total,225626,234560,327077,422688,489872,690907,505690,583997.2235,674430.4951,614229.2342,709344,1140260,1373731,1499065,1537503,1714708,1982055,1915550,2173853.843,2432157.687,538232.3315,538232.3315,,
AE,United Arab Emirates,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N4,Omani,KN_T,Total,603180,248261,491215,616391,586195,570272,762748,880861.2277,1017264.552,1451170.945,1675888,3922681,3581664,2939289,3126801,4002299,4716745,4453490,5054024.355,5654558.71,1251344.16,1251344.16,,
AE,United Arab Emirates,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N5,Qatari,KN_T,Total,26607,28638,80418,95912,113138,144614,139598,161215.0614,186179.573,140031.7686,161716,170647,211615,241777,203002,236716,281058,133143,151096.7723,169050.5447,37410.59608,37410.59608,,
AE,United Arab Emirates,T1,Movement & Residence,KN_A1,Intra- GCC Movement of  Citizens,KN_N6,Kuwaiti,KN_T,Total,19753,18898,123263,164047,174923,189510,173150,199962.6634,230927.3275,268997.1862,310652,408463,422711,474205,491432,504421,507643,471379,534942.4713,598505.9425,132448.3403,132448.3403,,
AE,United Arab Emirates,T2,Work,KN_A2,No. of GCC Citizens Working in other GCC States (Governmental Sector),KN_N2,Bahraini,KN_T,Total,,,,,,,,41,163,211,255,348,344,358,432,504,511,511,293,293,293,293,,
AE,United Arab Emirates,T2,Work,KN_A2,No. of GCC Citizens Working in other GCC States (Governmental Sector),KN_N3,Saudi,KN_T,Total,,,,,,,,38,132,191,205,210,271,361,325,377,382,382,232,232,232,232,,
AE,United Arab Emirates,T2,Work,KN_A2,No. of GCC Citizens Working in other GCC States (Governmental Sector),KN_N4,Omani,KN_T,Total,,,,,,,,1463,1929,2400,2788,3434,3075,5260,3877,4013,3988,3988,3521,3521,3521,3521,,
AE,United Arab Emirates,T2,Work,KN_A2,No. of GCC Citizens Working in other GCC States (Governmental Sector),KN_N5,Qatari,KN_T,Total,,,,,,,,1,3,5,9,9,6,9,8,10,13,13,10,10,10,10,,
AE,United Arab Emirates,T2,Work,KN_A2,No. of GCC Citizens Working in other GCC States (Governmental Sector),KN_N6,Kuwaiti,KN_T,Total,,,,,,,,1,5,11,19,11,10,8,5,11,12,12,21,21,21,21,,
AE,United Arab Emirates,T2,Work,KN_A3,No. of GCC Citizens Working in other GCC States (Private Sector),KN_N2,Bahraini,KN_T,Total,,,,,,,,34,81,106,240,230,232,280,571,629,745,814,831,823,831,856,,
AE,United Arab Emirates,T2,Work,KN_A3,No. of GCC Citizens Working in other GCC States (Private Sector),KN_N3,Saudi,KN_T,Total,,,,,,,,26,48,118,130,145,142,172,652,884,1224,1548,2110,3038,2524,2691,,
AE,United Arab Emirates,T2,Work,KN_A3,No. of GCC Citizens Working in other GCC States (Private Sector),KN_N4,Omani,KN_T,Total,,,,,,,,195,345,540,520,805,1156,721,2261,2363,2678,3018,3228,3289,3374,5185,,
AE,United Arab Emirates,T2,Work,KN_A3,No. of GCC Citizens Working in other GCC States (Private Sector),KN_N5,Qatari,KN_T,Total,,,,,,,,1,3,2,,4,3,2,24,25,27,28,21,19,20,27,,
AE,United Arab Emirates,T2,Work,KN_A3,No. of GCC Citizens Working in other GCC States (Private Sector),KN_N6,Kuwaiti,KN_T,Total,,,,,,,,5,7,14,24,46,51,36,65,90,121,151,154,163,169,212,,
AE,United Arab Emirates,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N2,Bahraini,KN_T,Total,,,,,,,,41,163,211,255,348,344,343,504,577,664,707,714,845,845,845,,
AE,United Arab Emirates,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N3,Saudi,KN_T,Total,,,,,,,,38,132,191,205,210,271,340,488,474,524,766,768,788,788,788,,
AE,United Arab Emirates,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N4,Omani,KN_T,Total,,,,,,,,1463,1929,2400,2788,3434,3075,3593,5600,6148,6682,7201,7223,7754,7754,7754,,
AE,United Arab Emirates,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N5,Qatari,KN_T,Total,,,,,,,,1,3,5,9,9,6,2,17,19,25,,43,43,43,43,,
AE,United Arab Emirates,T3,Social Insurance,KN_A4,Total No. of GCC Citizens included in Retirement Pensions in other Member States,KN_N6,Kuwaiti,KN_T,Total,,,,,,,,1,5,11,19,11,10,9,14,14,22,25,55,39,39,39,,
AE,United Arab Emirates,T3,Social Insurance,KN_A5,Total No. of GCC Citizens included in Social Security in other Member States,KN_N2,Bahraini,KN_T,Total,,,,,,,,34,81,106,240,230,232,266,537,621,820,948,965,1248,575,1191,,
AE,United Arab Emirates,T3,Social Insurance,KN_A5,Total No. of GCC Citizens included in Social Security in other Member States,KN_N3,Saudi,KN_T,Total,,,,,,,,26,48,118,130,145,142,159,337,548,725,895,979,1332,1267,1312,,
AE,United Arab Emirates,T3,Social Insurance,KN_A5,Total No. of GCC Citizens included in Social Security in other Member States,KN_N4,Omani,KN_T,Total,,,,,,,,195,345,540,520,805,1156,704,1524,1785,2041,2210,2247,2728,4501,4318,,
AE,United Arab Emirates,T3,Social Insurance,KN_A5,Total No. of GCC Citizens included in Social Security in other Member States,KN_N6,Kuwaiti,KN_T,Total,,,,,,,,5,7,14,24,46,51,40,91,97,115,136,152,170,79,87,,
AE,United Arab Emirates,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_M,Male,7750,7754,7680,7289,7208,6757,6278,5935,5887,5885,6022,5987,6147,6336,6648,6538,6518,6321,6396,5838,5983,5734,,
AE,United Arab Emirates,T10,Health and Education,KN_A9,Total No. of GCC Students in General Education - Governmental Schools in other Member States - All stages of General Education,KN_TTL,Total,KN_F,Female,7571,7676,7802,7181,7185,6695,6289,6119,5998,6050,6156,6098,6237,6444,6725,6616,6518,6459,6473,5865,5979,5754,,
AE,United Arab Emirates,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_M,Male,4525,4475,3531,3379,3181,2859,2484,2379,2323,2401,2527,2545,2603,2707,2925,2971,2941,2906,3293,2031,2137,2092,,
AE,United Arab Emirates,T10,Health and Education,KN_A6,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Primary Level,KN_TTL,Total,KN_F,Female,4168,4218,3288,3170,3138,2877,2482,2446,2429,2490,2528,2557,2639,2743,2934,2964,2940,2924,3366,2053,2108,2039,,
AE,United Arab Emirates,T10,Health and Education,KN_A7,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Intermediate  Level,KN_TTL,Total,KN_M,Male,2016,2028,2867,2618,2669,2552,2378,2277,2235,2103,2077,2015,2029,2091,2211,1962,2011,1986,1644,1964,1921,1836,,
AE,United Arab Emirates,T10,Health and Education,KN_A7,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Intermediate  Level,KN_TTL,Total,KN_F,Female,1956,1970,2961,2471,2513,2340,2315,2229,2079,2044,2091,1968,2005,2132,2183,1968,2018,2007,1595,2005,1997,1910,,
AE,United Arab Emirates,T10,Health and Education,KN_A8,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Secondary  Level,KN_TTL,Total,KN_M,Male,1209,1251,1282,1292,1358,1346,1416,1279,1329,1381,1418,1427,1515,1538,1512,1605,1566,1429,1459,1843,1925,1806,,
AE,United Arab Emirates,T10,Health and Education,KN_A8,Total No. of GCC Students in General Education - Governmental Schools in other Member States - Secondary  Level,KN_TTL,Total,KN_F,Female,1447,1488,1553,1540,1534,1478,1492,1444,1490,1516,1537,1573,1593,1569,1608,1684,1560,1528,1512,1807,1874,1805,,
AE,United Arab Emirates,T10,Health and Education,KN_A10,Total No. of GCC Students in Higher Education - Governmental Institutions  in other Member States,KN_TTL,Total,KN_M,Male,181,181,177,173,165,168,143,154,149,170,185,92,93,93,427,494,372,366,366,1687,1772,1776,,
AE,United Arab Emirates,T10,Health and Education,KN_A10,Total No. of GCC Students in Higher Education - Governmental Institutions  in other Member States,KN_TTL,Total,KN_F,Female,378,388,367,402,440,526,507,535,609,763,696,396,360,360,1960,1885,865,979,979,2921,3592,5339,,
AE,United Arab Emirates,T6,Ownership of property,KN_A13,Total No. of GCC Citizens Owning Real Estate  in other Member States up to 2016 (Cumulative),KN_N2,Bahraini,KN_T,Total,12,14,16,18,20,22,25,28,31,34,37,40,43,46,49,53,56,60,544,856,1093,1093,,
AE,United Arab Emirates,T6,Ownership of property,KN_A13,Total No. of GCC Citizens Owning Real Estate  in other Member States up to 2016 (Cumulative),KN_N3,Saudi,KN_T,Total,307,374,454,575,687,861,986,1163,1342,1494,1726,1931,2205,2543,2909,3256,3587,3912,4676,5409,5831,5831,,
AE,United Arab Emirates,T6,Ownership of property,KN_A13,Total No. of GCC Citizens Owning Real Estate  in other Member States up to 2016 (Cumulative),KN_N4,Omani,KN_T,Total,790,939,1121,1290,1457,1663,1895,2142,2364,2548,2759,2974,3171,3486,3777,4041,4284,4585,5109,5553,5885,5885,,
AE,United Arab Emirates,T6,Ownership of property,KN_A13,Total No. of GCC Citizens Owning Real Estate  in other Member States up to 2016 (Cumulative),KN_N5,Qatari,KN_T,Total,286,312,362,419,469,536,619,682,792,884,959,1101,1231,1454,1691,1907,2067,2182,2338,2451,2533,2533,,
AE,United Arab Emirates,T6,Ownership of property,KN_A13,Total No. of GCC Citizens Owning Real Estate  in other Member States up to 2016 (Cumulative),KN_N6,Kuwaiti,KN_T,Total,3908,4455,5001,5612,6520,7653,8819,10359,12142,13865,15496,17210,19177,21397,24271,26980,29418,31783,34602,37156,38525,38525,,
AE,United Arab Emirates,T5,Economic Activities,KN_A15,No. of GCC Banks in other Member States,KN_N2,Bahraini,KN_T,Total,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,,
AE,United Arab Emirates,T5,Economic Activities,KN_A15,No. of GCC Banks in other Member States,KN_N3,Saudi,KN_T,Total,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
AE,United Arab Emirates,T5,Economic Activities,KN_A15,No. of GCC Banks in other Member States,KN_N4,Omani,KN_T,Total,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,
