COUNTRY,PARTENER COUNTRY,INDICATOR,FREQUENCY,TIME_PERIOD,OBS_VALUE,OBS_COMMENTS,DATA STATUS,DATA SOURCES,DATA CONFIDENTIALITY
Bahrain,Qatar,Inbound tourists (Intra Tourism)  (000),Annual,2022,87.76780447888552,,,,
Bahrain,Qatar,Inbound tourists (Intra Tourism)  (000),Annual,2023,106,,,,
Bahrain,Qatar,Inbound tourists (Intra Tourism)  (000),Annual,2024,322,,,,
Bahrain,Kuwait,Inbound tourists (Intra Tourism)  (000),Annual,2015,378.25225765756664,,,,
Bahrain,Kuwait,Inbound tourists (Intra Tourism)  (000),Annual,2016,398.28088169058617,,,,
Bahrain,Kuwait,Inbound tourists (Intra Tourism)  (000),Annual,2017,573.0685688957959,,,,
Bahrain,Kuwait,Inbound tourists (Intra Tourism)  (000),Annual,2018,577.9764861117419,,,,
Bahrain,Kuwait,Inbound tourists (Intra Tourism)  (000),Annual,2019,579.0079361235404,,,,
Bahrain,Kuwait,Inbound tourists (Intra Tourism)  (000),Annual,2020,141,,,,
Bahrain,Kuwait,Inbound tourists (Intra Tourism)  (000),Annual,2021,207,,,,
Bahrain,Kuwait,Inbound tourists (Intra Tourism)  (000),Annual,2022,636,,,,
Bahrain,Kuwait,Inbound tourists (Intra Tourism)  (000),Annual,2023,328,,,,
Bahrain,Kuwait,Inbound tourists (Intra Tourism)  (000),Annual,2024,822,,,,
Bahrain,Other Countries,Inbound tourists (Intra Tourism)  (000),Annual,2015,381.6616789729659,,,,
Bahrain,Other Countries,Inbound tourists (Intra Tourism)  (000),Annual,2016,316.3509278308319,,,,
Bahrain,Other Countries,Inbound tourists (Intra Tourism)  (000),Annual,2017,278.8914422760993,,,,
Bahrain,Other Countries,Inbound tourists (Intra Tourism)  (000),Annual,2018,243.64478499898217,,,,
Bahrain,Other Countries,Inbound tourists (Intra Tourism)  (000),Annual,2019,167,,,,
Bahrain,Gulf Cooperation Council,Same day visitors coming (Intra Tourism)(000),Annual,2015,5647.570949844551,,,,
Bahrain,Gulf Cooperation Council,Same day visitors coming (Intra Tourism)(000),Annual,2016,6095.179648734171,,,,
Bahrain,Gulf Cooperation Council,Same day visitors coming (Intra Tourism)(000),Annual,2017,6900.199142773327,,,,
Bahrain,Gulf Cooperation Council,Same day visitors coming (Intra Tourism)(000),Annual,2018,7572.0135396881315,,,,
Bahrain,Gulf Cooperation Council,Same day visitors coming (Intra Tourism)(000),Annual,2019,7056.72384904431,,,,
Bahrain,Gulf Cooperation Council,Same day visitors coming (Intra Tourism)(000),Annual,2020,1074,,,,
Bahrain,Gulf Cooperation Council,Same day visitors coming (Intra Tourism)(000),Annual,2021,2822,,,,
Bahrain,Gulf Cooperation Council,Same day visitors coming (Intra Tourism)(000),Annual,2022,6200.8354850246105,,,,
Bahrain,Gulf Cooperation Council,Same day visitors coming (Intra Tourism)(000),Annual,2023,6825,,,,
Bahrain,Gulf Cooperation Council,Same day visitors coming (Intra Tourism)(000),Annual,2024,7990,,,,
Bahrain,Emirates,Same day visitors coming (Intra Tourism)(000),Annual,2015,2.9161745242500454,,,,
Bahrain,Emirates,Same day visitors coming (Intra Tourism)(000),Annual,2016,10.900346976602282,,,,
Bahrain,Emirates,Same day visitors coming (Intra Tourism)(000),Annual,2017,23.600449303453125,,,,
Bahrain,Emirates,Same day visitors coming (Intra Tourism)(000),Annual,2018,26.932602402291636,,,,
Bahrain,Emirates,Same day visitors coming (Intra Tourism)(000),Annual,2019,25,,,,
Bahrain,Emirates,Same day visitors coming (Intra Tourism)(000),Annual,2020,2,,,,
Bahrain,Emirates,Same day visitors coming (Intra Tourism)(000),Annual,2021,2,,,,
Bahrain,Emirates,Same day visitors coming (Intra Tourism)(000),Annual,2022,16,,,,
Bahrain,Emirates,Same day visitors coming (Intra Tourism)(000),Annual,2023,92,,,,
Bahrain,Emirates,Same day visitors coming (Intra Tourism)(000),Annual,2024,18,,,,
Bahrain,Saudi Arabia,Same day visitors coming (Intra Tourism)(000),Annual,2015,5620.816754324267,,,,
Bahrain,Saudi Arabia,Same day visitors coming (Intra Tourism)(000),Annual,2016,5999.249594625555,,,,
Bahrain,Saudi Arabia,Same day visitors coming (Intra Tourism)(000),Annual,2017,6706.813669178942,,,,
Bahrain,Saudi Arabia,Same day visitors coming (Intra Tourism)(000),Annual,2018,7387.687606227813,,,,
Bahrain,Saudi Arabia,Same day visitors coming (Intra Tourism)(000),Annual,2019,6902.72384904431,,,,
Bahrain,Saudi Arabia,Same day visitors coming (Intra Tourism)(000),Annual,2020,1019,,,,
Bahrain,Saudi Arabia,Same day visitors coming (Intra Tourism)(000),Annual,2021,1408,,,,
Bahrain,Saudi Arabia,Same day visitors coming (Intra Tourism)(000),Annual,2022,6076.954035683924,,,,
Bahrain,Saudi Arabia,Same day visitors coming (Intra Tourism)(000),Annual,2023,6113,,,,
Bahrain,Saudi Arabia,Same day visitors coming (Intra Tourism)(000),Annual,2024,7852,,,,
Bahrain,Oman,Same day visitors coming (Intra Tourism)(000),Annual,2015,2.936107810146061,,,,
Bahrain,Oman,Same day visitors coming (Intra Tourism)(000),Annual,2016,9.818250888226839,,,,
Bahrain,Oman,Same day visitors coming (Intra Tourism)(000),Annual,2017,18.311700302416384,,,,
Bahrain,Oman,Same day visitors coming (Intra Tourism)(000),Annual,2018,18,,,,
Bahrain,Oman,Same day visitors coming (Intra Tourism)(000),Annual,2019,17,,,,
Bahrain,Oman,Same day visitors coming (Intra Tourism)(000),Annual,2020,2,,,,
Bahrain,Oman,Same day visitors coming (Intra Tourism)(000),Annual,2021,1,,,,
Bahrain,Oman,Same day visitors coming (Intra Tourism)(000),Annual,2022,10.913112366292676,,,,
Bahrain,Oman,Same day visitors coming (Intra Tourism)(000),Annual,2023,71,,,,
Bahrain,Oman,Same day visitors coming (Intra Tourism)(000),Annual,2024,13,,,,
Bahrain,Qatar,Same day visitors coming (Intra Tourism)(000),Annual,2015,6.2658514436405435,,,,
Bahrain,Qatar,Same day visitors coming (Intra Tourism)(000),Annual,2016,22.945260532365342,,,,
Bahrain,Qatar,Same day visitors coming (Intra Tourism)(000),Annual,2017,25.252651084775398,,,,
Bahrain,Qatar,Same day visitors coming (Intra Tourism)(000),Annual,2018,2,,,,
Bahrain,Qatar,Same day visitors coming (Intra Tourism)(000),Annual,2019,2,,,,
Bahrain,Qatar,Same day visitors coming (Intra Tourism)(000),Annual,2020,0,,,,
Bahrain,Qatar,Same day visitors coming (Intra Tourism)(000),Annual,2021,0,,,,
Bahrain,Qatar,Same day visitors coming (Intra Tourism)(000),Annual,2022,11.968336974393479,,,,
Bahrain,Qatar,Same day visitors coming (Intra Tourism)(000),Annual,2023,134,,,,
Bahrain,Qatar,Same day visitors coming (Intra Tourism)(000),Annual,2024,30,,,,
Bahrain,Kuwait,Same day visitors coming (Intra Tourism)(000),Annual,2015,14.636061742247373,,,,
Bahrain,Kuwait,Same day visitors coming (Intra Tourism)(000),Annual,2016,52.26619571142259,,,,
Bahrain,Kuwait,Same day visitors coming (Intra Tourism)(000),Annual,2017,126.22067290373981,,,,
Bahrain,Kuwait,Same day visitors coming (Intra Tourism)(000),Annual,2018,137.39333105802714,,,,
Bahrain,Kuwait,Same day visitors coming (Intra Tourism)(000),Annual,2019,110,,,,
Bahrain,Kuwait,Same day visitors coming (Intra Tourism)(000),Annual,2020,51,,,,
Bahrain,Kuwait,Same day visitors coming (Intra Tourism)(000),Annual,2021,1411,,,,
Bahrain,Kuwait,Same day visitors coming (Intra Tourism)(000),Annual,2022,85,,,,
Bahrain,Kuwait,Same day visitors coming (Intra Tourism)(000),Annual,2023,415,,,,
Bahrain,Kuwait,Same day visitors coming (Intra Tourism)(000),Annual,2024,77,,,,
Bahrain,Other Countries,Same day visitors coming (Intra Tourism)(000),Annual,2015,58.02473172614218,,,,
Bahrain,Other Countries,Same day visitors coming (Intra Tourism)(000),Annual,2016,72.65234636377934,,,,
Bahrain,Other Countries,Same day visitors coming (Intra Tourism)(000),Annual,2017,100.3710629758954,,,,
Bahrain,Other Countries,Same day visitors coming (Intra Tourism)(000),Annual,2018,106.54946952511585,,,,
Bahrain,Other Countries,Same day visitors coming (Intra Tourism)(000),Annual,2019,156.14874633008964,,,,
Bahrain,Other Countries,Same day visitors coming (Intra Tourism)(000),Annual,2020,11,,,,
Bahrain,Other Countries,Same day visitors coming (Intra Tourism)(000),Annual,2021,0,,,,
Bahrain,Other Countries,Same day visitors coming (Intra Tourism)(000),Annual,2022,0,,,,
Bahrain,Other Countries,Same day visitors coming (Intra Tourism)(000),Annual,2023,0,,,,
Bahrain,Other Countries,Same day visitors coming (Intra Tourism)(000),Annual,2024,0,,,,
Bahrain,Gulf Cooperation Council,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2015,4865.273160449669,,,,
Bahrain,Gulf Cooperation Council,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2016,5829.33073185012,,,,
Bahrain,Gulf Cooperation Council,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2017,8390.89800538708,,,,
Bahrain,Gulf Cooperation Council,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2018,9301.06139995688,,,,
Bahrain,Gulf Cooperation Council,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2019,9602.6513312617,,,,
Bahrain,Gulf Cooperation Council,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2020,2599,,,,
Bahrain,Gulf Cooperation Council,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2021,13462,,,,
Bahrain,Gulf Cooperation Council,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2022,12507.074594914202,,,,
Bahrain,Gulf Cooperation Council,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2023,16220,,,,
Bahrain,Gulf Cooperation Council,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2024,17397,,,,
Bahrain,Emirates,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2020,83,,,,
Bahrain,Emirates,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2021,191,,,,
Bahrain,Emirates,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2022,336,,,,
Bahrain,Emirates,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2023,218,,,,
Bahrain,Emirates,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2024,657,,,,
Bahrain,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2015,4865.273160449669,,,,
Bahrain,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2016,5829.33073185012,,,,
Bahrain,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2017,8390.89800538708,,,,
Bahrain,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2018,9301.06139995688,,,,
Bahrain,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2019,9602.6513312617,,,,
Bahrain,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2020,2003,,,,
Bahrain,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2021,6390,,,,
Bahrain,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2022,9911.586358746046,,,,
Bahrain,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2023,14530,,,,
Bahrain,Saudi Arabia,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2024,12833,,,,
Bahrain,Oman,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2020,86,,,,
Bahrain,Oman,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2021,112,,,,
Bahrain,Oman,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2022,224.87229825686921,,,,
Bahrain,Oman,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2023,168,,,,
Bahrain,Oman,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2024,558,,,,
Bahrain,Qatar,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2020,6,,,,
Bahrain,Qatar,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2021,38,,,,
Bahrain,Qatar,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2022,246.6159379112864,,,,
Bahrain,Qatar,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2023,319,,,,
Bahrain,Qatar,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2024,965,,,,
Bahrain,Kuwait,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2020,421,,,,
Bahrain,Kuwait,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2021,6731,,,,
Bahrain,Kuwait,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2022,1788,,,,
Bahrain,Kuwait,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2023,985,,,,
Bahrain,Kuwait,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2024,2384,,,,
Bahrain,Other Countries,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2020,0,,,,
Bahrain,Other Countries,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2021,0,,,,
Bahrain,Other Countries,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2022,0,,,,
Bahrain,Other Countries,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2023,0,,,,
Bahrain,Other Countries,Number of nights for Tourists coming (Intra Tourism) (000),Annual,2024,0,,,,
Bahrain,Gulf Cooperation Council,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2019,2406,,,,
Bahrain,Gulf Cooperation Council,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2021,1520,,,,
Bahrain,Gulf Cooperation Council,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2022,2710.197,,,,
Bahrain,Gulf Cooperation Council,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2023,3211,,,,
Bahrain,Gulf Cooperation Council,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2024,3407,,,,
Bahrain,Emirates,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2019,90,,,,
Bahrain,Emirates,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2021,47,,,,
Bahrain,Emirates,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2022,88.657,,,,
Bahrain,Emirates,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2023,43,,,,
Bahrain,Emirates,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2024,166,,,,
Bahrain,Saudi Arabia,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2015,1019.8055907635381,,,,
Bahrain,Saudi Arabia,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2016,1484.5176405075251,,,,
Bahrain,Saudi Arabia,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2017,2049.709476852801,,,,
Bahrain,Saudi Arabia,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2018,1760.592504381566,,,,
Bahrain,Saudi Arabia,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2019,1842,,,,
Bahrain,Saudi Arabia,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2021,1254,,,,
Bahrain,Saudi Arabia,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2022,2026,,,,
Bahrain,Saudi Arabia,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2023,2877,,,,
Bahrain,Saudi Arabia,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2024,2107,,,,
Bahrain,Oman,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2019,63,,,,
Bahrain,Oman,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2021,27,,,,
Bahrain,Oman,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2022,59,,,,
Bahrain,Oman,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2023,33,,,,
Bahrain,Oman,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2024,99,,,,
Bahrain,Qatar,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2019,8,,,,
Bahrain,Qatar,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2021,9,,,,
Bahrain,Qatar,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2022,65,,,,
Bahrain,Qatar,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2023,63,,,,
Bahrain,Qatar,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2024,268,,,,
Bahrain,Kuwait,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2019,403,,,,
Bahrain,Kuwait,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2021,183,,,,
Bahrain,Kuwait,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2022,471.54,,,,
Bahrain,Kuwait,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2023,195,,,,
Bahrain,Kuwait,Expenditure of Inbound tourists(Intra Tourism) (Million$),Annual,2024,767,,,,
Bahrain,Gulf Cooperation Council,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2019,1235.34,,,,
Bahrain,Gulf Cooperation Council,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2021,293.876,,,,
Bahrain,Gulf Cooperation Council,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2022,1109.54,,,,
Bahrain,Gulf Cooperation Council,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2023,1139,,,,
Bahrain,Gulf Cooperation Council,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2024,1217,,,,
Bahrain,Emirates,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2019,4,,,,
Bahrain,Emirates,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2021,0.489,,,,
Bahrain,Emirates,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2022,3.48,,,,
Bahrain,Emirates,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2023,15,,,,
Bahrain,Emirates,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2024,3,,,,
Bahrain,Saudi Arabia,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2015,751.7278712956874,,,,
Bahrain,Saudi Arabia,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2016,1141.9957134043018,,,,
Bahrain,Saudi Arabia,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2017,1433.000111319217,,,,
Bahrain,Saudi Arabia,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2018,1248.4771076355119,,,,
Bahrain,Saudi Arabia,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2019,1211,,,,
Bahrain,Saudi Arabia,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2021,291,,,,
Bahrain,Saudi Arabia,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2022,1083,,,,
Bahrain,Saudi Arabia,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2023,1021,,,,
Bahrain,Saudi Arabia,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2024,1185,,,,
Bahrain,Oman,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2019,3,,,,
Bahrain,Oman,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2021,0.287,,,,
Bahrain,Oman,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2022,2,,,,
Bahrain,Oman,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2023,12,,,,
Bahrain,Oman,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2024,3,,,,
Bahrain,Qatar,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2019,0.34,,,,
Bahrain,Qatar,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2021,0.1,,,,
Bahrain,Qatar,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2022,2.56,,,,
Bahrain,Qatar,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2023,22,,,,
Bahrain,Qatar,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2024,7,,,,
Bahrain,Kuwait,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2019,17,,,,
Bahrain,Kuwait,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2021,2,,,,
Bahrain,Kuwait,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2022,18.5,,,,
Bahrain,Kuwait,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2023,69,,,,
Bahrain,Kuwait,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2024,19,,,,
Bahrain,Other Countries,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2019,0,,,,
Bahrain,Other Countries,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2021,-,,,,
Bahrain,Other Countries,Expenditure of Same day visitors coming (Intra Tourism)   (Million$),Annual,2022,-,,,,
Bahrain,Emirates,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2019,130,,,,
Bahrain,Emirates,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2020,28,,,,
Bahrain,Emirates,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2021,52.535558087461865,,,,
Bahrain,Emirates,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2022,120,,,,
Bahrain,Emirates,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2023,72.06,,,,
Bahrain,Emirates,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2024,188.023,,,,
Bahrain,Emirates,Inbound tourists by Air (Intra Tourism) (000),Annual,2019,88,,,,
Bahrain,Emirates,Inbound tourists by Air (Intra Tourism) (000),Annual,2020,22,,,,
Bahrain,Emirates,Inbound tourists by Air (Intra Tourism) (000),Annual,2021,41.06182437703996,,,,
Bahrain,Emirates,Inbound tourists by Air (Intra Tourism) (000),Annual,2022,78,,,,
Bahrain,Emirates,Inbound tourists by Air (Intra Tourism) (000),Annual,2023,46,,,,
Bahrain,Emirates,Inbound tourists by Air (Intra Tourism) (000),Annual,2024,94,,,,
Bahrain,Emirates,Inbound tourists by land (Intra Tourism)  (000),Annual,2019,42,,,,
Bahrain,Emirates,Inbound tourists by land (Intra Tourism)  (000),Annual,2020,6,,,,
Bahrain,Emirates,Inbound tourists by land (Intra Tourism)  (000),Annual,2021,11.4737337104219,,,,
Bahrain,Emirates,Inbound tourists by land (Intra Tourism)  (000),Annual,2022,42,,,,
Bahrain,Emirates,Inbound tourists by land (Intra Tourism)  (000),Annual,2023,26,,,,
Bahrain,Emirates,Inbound tourists by land (Intra Tourism)  (000),Annual,2024,94,,,,
Bahrain,Emirates,Inbound tourists by water(Intra Tourism)  (000),Annual,2019,0,,,,
Bahrain,Emirates,Inbound tourists by water(Intra Tourism)  (000),Annual,2020,0,,,,
Bahrain,Emirates,Inbound tourists by water(Intra Tourism)  (000),Annual,2021,0,,,,
Bahrain,Emirates,Inbound tourists by water(Intra Tourism)  (000),Annual,2022,0,,,,
Bahrain,Emirates,Inbound tourists by water(Intra Tourism)  (000),Annual,2023,0.06,,,,
Bahrain,Emirates,Inbound tourists by water(Intra Tourism)  (000),Annual,2024,0.023,,,,
Bahrain,Saudi Arabia,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2015,2890.946645016053,,,,
Bahrain,Saudi Arabia,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2016,2943.071709775397,,,,
Bahrain,Saudi Arabia,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2017,3215.0823803403487,,,,
Bahrain,Saudi Arabia,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2018,3349.5465150106547,,,,
Bahrain,Saudi Arabia,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2019,2870.7233317001865,,,,
Bahrain,Saudi Arabia,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2020,555,,,,
Bahrain,Saudi Arabia,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2021,1805,,,,
Bahrain,Saudi Arabia,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2022,2709,,,,
Bahrain,Saudi Arabia,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2023,4843.16,,,,
Bahrain,Saudi Arabia,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2024,12826,,,,
Bahrain,Saudi Arabia,Inbound tourists by Air (Intra Tourism) (000),Annual,2015,335.25784457406604,,,,
Bahrain,Saudi Arabia,Inbound tourists by Air (Intra Tourism) (000),Annual,2016,241.1636770585344,,,,
Bahrain,Saudi Arabia,Inbound tourists by Air (Intra Tourism) (000),Annual,2017,135.56199471249735,,,,
Bahrain,Saudi Arabia,Inbound tourists by Air (Intra Tourism) (000),Annual,2018,173,,,,
Bahrain,Saudi Arabia,Inbound tourists by Air (Intra Tourism) (000),Annual,2019,325,,,,
Bahrain,Saudi Arabia,Inbound tourists by Air (Intra Tourism) (000),Annual,2020,83,,,,
Bahrain,Saudi Arabia,Inbound tourists by Air (Intra Tourism) (000),Annual,2021,53,,,,
Bahrain,Saudi Arabia,Inbound tourists by Air (Intra Tourism) (000),Annual,2022,178,,,,
Bahrain,Saudi Arabia,Inbound tourists by Air (Intra Tourism) (000),Annual,2023,114,,,,
Bahrain,Saudi Arabia,Inbound tourists by Air (Intra Tourism) (000),Annual,2024,378,,,,
Bahrain,Saudi Arabia,Inbound tourists by land (Intra Tourism)  (000),Annual,2015,2555.688800441987,,,,
Bahrain,Saudi Arabia,Inbound tourists by land (Intra Tourism)  (000),Annual,2016,2701.908032716862,,,,
Bahrain,Saudi Arabia,Inbound tourists by land (Intra Tourism)  (000),Annual,2017,3079.5203856278513,,,,
Bahrain,Saudi Arabia,Inbound tourists by land (Intra Tourism)  (000),Annual,2018,3176.5465150106547,,,,
Bahrain,Saudi Arabia,Inbound tourists by land (Intra Tourism)  (000),Annual,2019,2545.7233317001865,,,,
Bahrain,Saudi Arabia,Inbound tourists by land (Intra Tourism)  (000),Annual,2020,472,,,,
Bahrain,Saudi Arabia,Inbound tourists by land (Intra Tourism)  (000),Annual,2021,1752,,,,
Bahrain,Saudi Arabia,Inbound tourists by land (Intra Tourism)  (000),Annual,2022,2531,,,,
Bahrain,Saudi Arabia,Inbound tourists by land (Intra Tourism)  (000),Annual,2023,4729,,,,
Bahrain,Saudi Arabia,Inbound tourists by land (Intra Tourism)  (000),Annual,2024,12447,,,,
Bahrain,Saudi Arabia,Inbound tourists by water(Intra Tourism)  (000),Annual,2019,0,,,,
Bahrain,Saudi Arabia,Inbound tourists by water(Intra Tourism)  (000),Annual,2020,0,,,,
Bahrain,Saudi Arabia,Inbound tourists by water(Intra Tourism)  (000),Annual,2021,0,,,,
Bahrain,Saudi Arabia,Inbound tourists by water(Intra Tourism)  (000),Annual,2022,0,,,,
Bahrain,Saudi Arabia,Inbound tourists by water(Intra Tourism)  (000),Annual,2023,0.16,,,,
Bahrain,Saudi Arabia,Inbound tourists by water(Intra Tourism)  (000),Annual,2024,1,,,,
Bahrain,Oman,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2019,91.04712939223825,,,,
Bahrain,Oman,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2020,29,,,,
Bahrain,Oman,Inbound tourists  Mode of Transport (Intra Tourism)  (000),Annual,2021,31,,,,
